City_ID,Action_Name,Action_ID,Start Date (Date),End Date (Date),Costs (Number),Scope (String),Measure (Label),Short Description (Text)
Kolkata,Nagar Van Scheme,A0456,2020/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Implementation of centralized Nagar Van urban forest scheme creating sprawling greens over 7 acres mirroring national urban forestry program to increase green cover in heavily built environment.
Kolkata,Tree Diversity Enhancement,A0457,2015/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Programs to enhance tree species diversity in urban areas planting native species adapted to local climate with focus on low water requirement and pollution tolerance addressing climate change.
Kolkata,Green Space Preservation,A0458,2010/01,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Enforcement of land use and building codes to reduce obstruction and encroachments of floodplains wetlands canal banks and natural areas preventing conversion of green spaces.
Kolkata,Urban Green Planning,A0459,2014/01,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Implementation of urban green space planning for climate adaptation integrating ecological and social aspects balancing preservation of biodiversity-rich existing spaces with urban development needs.
Kolkata,Wetland Protection,A0460,2010/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Protection and conservation of East Kolkata Wetlands and other natural water bodies as retaining zones during flooding to delay runoffs and reduce volume through infiltration.
Kolkata,Parks Directory Initiative,A0461,2012/01,2012/06,N/A,City-wide,Green Infrastructure (Carbon Sinks),Publication of first comprehensive Kolkata Parks Directory and Map documenting existing green spaces promoting awareness and community engagement for urban green infrastructure protection.
Johannesburg,Rea Vaya BRT Phase 1A,A0462,2009/08,2011/02,N/A,City-wide,Expansion of Public Local Transport,The first Bus Rapid Transit system in Africa connecting Soweto to the city center with dedicated median bus lanes reducing travel time by half and GHG emissions by targeting 1.6 million tons of CO2 by 2020
Johannesburg,Rea Vaya BRT Phase 1B,A0463,2013/10,2014/02,N/A,City-wide,Expansion of Public Local Transport,Extended BRT network with additional 18km of dedicated trunk routes through northern suburbs improving connectivity and spatial integration for previously marginalized communities
Johannesburg,Gautrain Rapid Rail Link,A0464,2010/06,Ongoing,N/A,City-wide,Expansion of Public Long-Distance Transport,High-speed rail connection between Johannesburg and Pretoria integrated with BRT system providing regional connectivity and reducing carbon emissions from long-distance travel
Johannesburg,Bicycle Infrastructure Pilot Paths,A0465,2007/01,2015/12,N/A,Pilot,Expansion of Bicycle Paths,Protected bicycle ways installed near two universities as road safety solution though uptake remained limited due to low bicycle ownership and cultural barriers to cycling commuting
Johannesburg,City Center Pedestrian Zones,A0466,2010/01,Ongoing,N/A,Medium (District/Corridor),Expansion of Pedestrian Paths,Enhanced pedestrian infrastructure in central business district including improved crossings signage and lighting to support walking as transport mode and improve safety
Johannesburg,Green Infrastructure Strategy,A0467,2013/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Comprehensive approach to urban green spaces including assessment of parks and ecosystem services valuation to mainstream green infrastructure in city planning and climate resilience
Johannesburg,Urban Forestry and Tree Cover,A0468,2010/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Expansion and protection of urban tree canopy providing cooling benefits carbon sequestration air quality improvement with mature trees offering equivalent cooling to air conditioning units
Johannesburg,Jukskei River Restoration,A0469,2020/01,Ongoing,N/A,Medium (District/Corridor),Green Infrastructure (Carbon Sinks),Nature-based solutions including removal of invasive species and rehabilitation of riverbanks with indigenous vegetation to improve biodiversity mitigate flooding and reduce urban heat in Alexandra Township
Johannesburg,Parks and Open Space Development,A0470,2015/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Development of new large-scale parks including Thanh Xuan Park and recreational facilities to increase green space accessibility and provide ecosystem services for climate adaptation
Johannesburg,Transit-Oriented Development,A0471,2009/01,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Corridors of Freedom initiative promoting dense mixed-use development along BRT routes to combat apartheid spatial planning and reduce urban sprawl through integrated land use and transport planning
Johannesburg,Spatial Development Framework,A0472,2011/01,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Radical planning approach adopted in 2011 to facilitate compact connected transit-oriented city development reducing sprawl and promoting sustainable urban form aligned with low-carbon economy goals
Johannesburg,Green Building Requirements,A0473,2015/01,Ongoing,N/A,City-wide,Energy-efficient Building Refurbishment,Municipal policy promoting green building certification and energy efficiency standards for new developments and retrofits as part of broader climate action planning
Singapore,MRT Network Expansion Phase 1,A0474,2010/01,2020/12,N/A,City-wide,Expansion of Public Local Transport,Expansion of Mass Rapid Transit network from 138km in 2010 toward 230km by 2020 improving connectivity and increasing public transport modal share during peak hours
Singapore,MRT Network Expansion Phase 2,A0475,2015/01,Ongoing,N/A,City-wide,Expansion of Public Local Transport,Continued expansion targeting 360km of rail network by 2030s with new lines including Circle Line extensions Downtown Line and Thomson-East Coast Line reducing car dependency
Singapore,Land Transport Master Plan 2013,A0476,2013/01,Ongoing,N/A,City-wide,Expansion of Public Local Transport,Comprehensive people-centered transport plan promoting multi-modal integration prioritizing public transport while covering walking and cycling to achieve 75% public transport modal share by 2030
Singapore,Bus Service Enhancement,A0477,2010/01,Ongoing,N/A,City-wide,Expansion of Public Local Transport,Progressive expansion and improvement of bus network with introduction of Bus Connectivity Enhancement Programme adding new routes and increasing frequencies across city-state
Singapore,National Cycling Plan Phase 1,A0478,2008/01,2020/12,N/A,City-wide,Expansion of Bicycle Paths,Initial development of cycling infrastructure with 440km of cycling paths and 1500 bicycle parking facilities at MRT stations to promote cycling as first-last mile solution
Singapore,Islandwide Cycling Network Programme,A0479,2020/01,Ongoing,N/A,City-wide,Expansion of Bicycle Paths,Major expansion targeting 1300km of cycling path network by 2030 connecting residential areas to MRT stations bus interchanges and amenities with dedicated protected lanes and crossings
Singapore,Ang Mo Kio Cycling Town,A0480,2015/01,2026/12,N/A,Medium (District/Corridor),Expansion of Bicycle Paths,Singapore's first walking and cycling town with 27km network of cycling paths linking residents to transport nodes and amenities testing innovative solutions for integrating active mobility in built-up environments
Singapore,Park Connector Network,A0481,2000/01,Ongoing,N/A,City-wide,Expansion of Pedestrian Paths,Development of over 300km network of green corridors linking major parks nature areas and residential estates enabling safe pedestrian and cycling connections across the island
Singapore,Bencoolen Street Pedestrianization,A0482,2016/01,2017/12,N/A,Pilot,Expansion of Pedestrian Paths,Transformation of vehicular lanes into widened walkways and cycling lanes during Downtown Line station construction reclaiming road space for pedestrians and demonstrating Walk Cycle Ride SG initiative
Singapore,Electric and Hybrid Bus Deployment,A0483,2020/01,Ongoing,N/A,City-wide,Alternative Drive Systems and Sharing Offers,Policy requiring all new public bus purchases from 2020 to be cleaner energy buses including electric or hybrid models targeting full replacement of diesel buses by 2040
